"tick","Performance"
1.0,48.302465753424684
2.0,47.789931972789134
3.0,47.28432432432433
4.0,46.78550335570472
5.0,46.96000000000001
6.0,47.58666666666667
7.0,47.75443708609271
8.0,48.416688741721856
9.0,47.879999999999995
10.0,47.34980392156862
11.0,47.30980392156863
12.0,47.475324675324686
13.0,47.435324675324665
14.0,46.95354838709676
15.0,46.7706329113924
16.0,45.80500000000001
17.0,44.459141104294474
18.0,43.981463414634135
19.0,44.32674698795179
20.0,45.219047619047615
21.0,44.749349112426046
22.0,44.83294117647057
23.0,44.453023255813946
24.0,45.73040462427747
25.0,44.851428571428556
26.0,45.64632768361582
27.0,44.382222222222225
28.0,44.251147540983595
29.0,45.59351351351353
30.0,47.75567567567569
31.0,49.24867724867724
32.0,49.40691099476439
33.0,48.208659793814405
34.0,48.370612244897956
35.0,51.597979797979804
36.0,51.00792079207923
37.0,49.76878048780489
38.0,50.1088995215311
39.0,48.555305164319236
40.0,47.05603686635945
41.0,45.273873873873896
42.0,43.80637168141595
43.0,42.115670995670996
44.0,41.08547008547009
45.0,39.17333333333332
46.0,37.89311475409835
47.0,36.08000000000001
48.0,34.38249999999999
49.0,33.19692307692307
50.0,31.88679245283018
51.0,30.276605166051652
52.0,30.031654676258995
53.0,28.51492957746477
54.0,27.251487889273363
55.0,26.49424657534246
56.0,24.76026490066225
57.0,23.934592833876223
58.0,22.807179487179468
59.0,22.1425
