"tick","Performance"
1.0,138.6109090909091
2.0,131.6939130434783
3.0,131.6939130434783
4.0,131.6939130434783
5.0,133.6866666666667
6.0,135.52
7.0,133.36615384615388
8.0,137.17230769230767
9.0,148.71076923076922
10.0,148.71076923076922
11.0,152.55692307692308
12.0,156.3630769230769
13.0,156.3230769230769
14.0,156.3230769230769
15.0,156.3230769230769
16.0,156.3230769230769
17.0,156.3230769230769
18.0,156.3230769230769
19.0,156.3230769230769
20.0,156.3230769230769
21.0,156.3230769230769
22.0,156.3230769230769
23.0,156.3230769230769
24.0,156.3230769230769
25.0,156.3230769230769
26.0,156.3230769230769
27.0,156.3230769230769
28.0,156.3230769230769
29.0,156.3230769230769
30.0,156.3230769230769
31.0,156.3230769230769
32.0,156.3230769230769
33.0,156.3230769230769
34.0,156.3230769230769
35.0,156.3230769230769
36.0,156.3230769230769
37.0,156.3230769230769
38.0,156.3230769230769
39.0,156.3230769230769
40.0,156.3230769230769
41.0,156.3230769230769
42.0,156.3230769230769
43.0,156.3230769230769
44.0,156.3230769230769
45.0,156.3230769230769
46.0,156.3230769230769
47.0,156.3230769230769
48.0,156.3230769230769
49.0,156.3230769230769
50.0,156.3230769230769
51.0,156.3230769230769
52.0,156.3230769230769
53.0,156.3230769230769
54.0,156.3230769230769
55.0,156.3230769230769
56.0,156.3230769230769
57.0,156.3230769230769
58.0,156.3230769230769
59.0,156.3230769230769
60.0,156.3230769230769
61.0,156.3230769230769
62.0,156.3230769230769
63.0,156.3230769230769
64.0,156.3230769230769
65.0,156.3230769230769
66.0,156.3230769230769
67.0,156.3230769230769
68.0,156.3230769230769
69.0,156.3230769230769
70.0,156.3230769230769
71.0,156.3230769230769
72.0,156.3230769230769
73.0,156.3230769230769
74.0,156.3230769230769
75.0,156.3230769230769
76.0,156.3230769230769
77.0,156.3230769230769
78.0,156.3230769230769
79.0,156.3230769230769
80.0,156.3230769230769
81.0,156.3230769230769
82.0,156.3230769230769
83.0,156.3230769230769
84.0,156.3230769230769
85.0,156.3230769230769
86.0,156.3230769230769
87.0,156.3230769230769
88.0,156.3230769230769
89.0,156.3230769230769
90.0,156.3230769230769
91.0,156.3230769230769
92.0,156.3230769230769
93.0,156.3230769230769
94.0,156.3230769230769
95.0,156.3230769230769
96.0,156.3230769230769
97.0,156.3230769230769
98.0,156.3230769230769
99.0,156.3230769230769
100.0,156.3230769230769
101.0,156.3230769230769
102.0,156.3230769230769
103.0,156.3230769230769
104.0,156.3230769230769
105.0,156.3230769230769
106.0,156.3230769230769
107.0,156.3230769230769
108.0,156.3230769230769
109.0,156.3230769230769
110.0,156.3230769230769
111.0,156.3230769230769
112.0,156.3230769230769
113.0,156.3230769230769
114.0,156.3230769230769
115.0,156.3230769230769
116.0,156.3230769230769
117.0,156.3230769230769
118.0,156.3230769230769
119.0,156.3230769230769
