"tick","Performance"
1.0,156.3230769230769
2.0,149.7703703703704
3.0,153.47407407407408
4.0,153.47407407407408
5.0,157.17777777777778
6.0,160.8814814814815
7.0,168.24888888888893
8.0,175.6162962962963
9.0,175.6162962962963
10.0,175.6162962962963
11.0,175.6162962962963
12.0,175.6162962962963
13.0,175.6162962962963
14.0,175.6162962962963
15.0,175.6162962962963
16.0,175.6162962962963
17.0,175.6162962962963
18.0,175.6162962962963
19.0,175.6162962962963
20.0,175.6162962962963
21.0,175.6162962962963
22.0,175.6162962962963
23.0,175.6162962962963
24.0,175.6162962962963
25.0,175.6162962962963
26.0,175.6162962962963
27.0,175.6162962962963
28.0,175.6162962962963
29.0,175.6162962962963
30.0,175.6162962962963
31.0,175.6162962962963
32.0,175.6162962962963
33.0,175.6162962962963
34.0,175.6162962962963
35.0,175.6162962962963
36.0,175.6162962962963
37.0,175.6162962962963
38.0,175.6162962962963
39.0,175.6162962962963
40.0,175.6162962962963
41.0,175.6162962962963
42.0,175.6162962962963
43.0,175.6162962962963
44.0,175.6162962962963
45.0,175.6162962962963
46.0,175.6162962962963
47.0,175.6162962962963
48.0,175.6162962962963
49.0,175.6162962962963
50.0,175.6162962962963
51.0,175.6162962962963
52.0,175.6162962962963
53.0,175.6162962962963
54.0,175.6162962962963
55.0,175.6162962962963
56.0,175.6162962962963
57.0,175.6162962962963
58.0,175.6162962962963
59.0,175.6162962962963
60.0,175.6162962962963
61.0,175.6162962962963
62.0,175.6162962962963
63.0,175.6162962962963
64.0,175.6162962962963
65.0,175.6162962962963
66.0,175.6162962962963
67.0,175.6162962962963
68.0,175.6162962962963
69.0,175.6162962962963
70.0,175.6162962962963
71.0,175.6162962962963
72.0,175.6162962962963
73.0,175.6162962962963
74.0,175.6162962962963
75.0,175.6162962962963
76.0,175.6162962962963
77.0,175.6162962962963
78.0,175.6162962962963
79.0,175.6162962962963
80.0,175.6162962962963
81.0,175.6162962962963
82.0,175.6162962962963
83.0,175.6162962962963
84.0,175.6162962962963
85.0,175.6162962962963
86.0,175.6162962962963
87.0,175.6162962962963
88.0,175.6162962962963
89.0,175.6162962962963
90.0,175.6162962962963
91.0,175.6162962962963
92.0,175.6162962962963
93.0,175.6162962962963
94.0,175.6162962962963
95.0,175.6162962962963
96.0,175.6162962962963
97.0,175.6162962962963
98.0,175.6162962962963
99.0,175.6162962962963
100.0,175.6162962962963
101.0,175.6162962962963
102.0,175.6162962962963
103.0,175.6162962962963
104.0,175.6162962962963
105.0,175.6162962962963
106.0,175.6162962962963
107.0,175.6162962962963
