"tick","Performance"
1.0,-20.0
2.0,-20.0
3.0,-20.0
4.0,13.333333333333329
5.0,42.5
6.0,69.96000000000001
7.0,61.77818181818182
8.0,101.3485714285714
9.0,117.38
10.0,135.31555555555556
11.0,134.22545454545454
12.0,121.34666666666669
13.0,123.68
14.0,127.82814814814816
15.0,129.64
16.0,140.1660606060606
17.0,135.40235294117647
18.0,129.48
19.0,124.17684210526315
20.0,124.4
21.0,118.85488372093022
22.0,112.61333333333332
23.0,112.57333333333332
24.0,114.45411764705884
25.0,106.85777777777778
26.0,108.13090909090909
27.0,103.52140350877195
28.0,113.91999999999999
29.0,119.12258064516132
30.0,114.6575
31.0,111.47582089552239
32.0,111.4358208955224
33.0,105.70285714285714
34.0,110.38444444444443
35.0,109.48108108108107
36.0,105.28307692307692
37.0,102.93135802469135
38.0,106.81142857142859
39.0,100.88727272727274
40.0,98.95912087912089
41.0,99.31659574468085
42.0,100.02526315789473
43.0,103.39020408163265
44.0,101.84
45.0,98.14834951456311
46.0,97.45132075471696
47.0,99.13532710280373
48.0,102.41064220183486
49.0,101.19636363636363
50.0,102.52000000000001
51.0,104.39652173913043
52.0,108.98393162393162
53.0,107.36000000000001
54.0,106.88
55.0,114.78
56.0,116.5939393939394
57.0,119.54424242424244
58.0,126.34470588235297
59.0,129.93855072463765
60.0,125.51154929577464
61.0,123.08689655172412
62.0,121.39459459459462
63.0,119.84635761589405
64.0,117.3251612903226
65.0,115.88050632911393
66.0,118.13490683229816
67.0,117.14074074074074
68.0,114.50181818181818
69.0,113.54939759036142
70.0,113.58000000000001
71.0,117.48046783625733
72.0,114.96045977011494
73.0,117.92545454545453
74.0,116.20943820224718
75.0,115.16444444444443
76.0,125.91624309392265
77.0,131.0545054945055
78.0,134.3989189189189
79.0,138.1659574468085
80.0,136.89894736842103
81.0,137.38526315789474
82.0,136.1775
83.0,133.70153846153846
84.0,137.24121212121213
85.0,135.58
86.0,138.23529411764704
87.0,142.4757281553398
88.0,140.03177033492824
89.0,143.27622641509433
90.0,141.62242990654207
91.0,139.99777777777777
92.0,137.573698630137
93.0,135.2908108108108
94.0,137.67433628318585
95.0,134.71478260869566
96.0,132.3196581196581
97.0,130.84268907563026
98.0,128.13223140495867
99.0,133.79902834008098
100.0,132.7241434262948
101.0,132.11137254901962
102.0,130.71844357976656
103.0,139.55384615384617
104.0,136.91636363636366
105.0,139.1977358490566
106.0,136.60877323420073
107.0,134.09216117216116
108.0,132.84
109.0,130.42609318996415
110.0,129.14362989323845
111.0,127.99703180212015
112.0,126.20615384615388
113.0,124.97777777777776
114.0,123.32274914089348
115.0,125.70149659863947
116.0,124.5827027027027
117.0,130.99732441471573
118.0,131.68
119.0,130.55765472312703
120.0,129.44880258899676
121.0,128.3131832797428
122.0,126.7340127388535
123.0,125.63037974683544
124.0,123.53999999999999
125.0,127.79229813664597
126.0,126.7441975308642
127.0,132.08048780487806
128.0,130.09734939759036
129.0,131.27701492537312
130.0,130.1639169139466
131.0,132.01846153846154
132.0,131.02823529411765
133.0,129.54367346938773
134.0,128.92093023255813
135.0,131.17510086455334
136.0,130.67218390804595
137.0,130.17191977077363
138.0,130.09191977077361
139.0,129.51428571428573
140.0,129.01925925925926
141.0,128.89925925925928
142.0,128.40681818181818
143.0,134.7158073654391
144.0,137.63909604519776
145.0,137.1656338028169
146.0,136.69483146067415
147.0,135.76111731843577
148.0,135.21816155988859
149.0,134.71777777777777
150.0,134.71777777777777
151.0,134.21994459833795
152.0,134.3171270718232
153.0,133.78280991735537
154.0,133.74280991735537
155.0,133.70280991735538
156.0,133.70280991735538
157.0,133.66280991735536
158.0,133.62280991735537
159.0,133.58280991735538
160.0,133.58280991735538
161.0,133.58280991735538
162.0,133.58280991735538
163.0,133.58280991735538
164.0,133.58280991735538
165.0,133.58280991735538
166.0,133.58280991735538
167.0,133.58280991735538
168.0,133.58280991735538
169.0,133.58280991735538
170.0,133.58280991735538
171.0,133.58280991735538
172.0,133.58280991735538
173.0,133.58280991735538
174.0,133.58280991735538
175.0,133.58280991735538
176.0,133.58280991735538
177.0,133.58280991735538
178.0,133.58280991735538
179.0,133.58280991735538
180.0,133.58280991735538
181.0,133.58280991735538
182.0,133.58280991735538
183.0,133.58280991735538
184.0,133.58280991735538
185.0,133.58280991735538
186.0,133.58280991735538
187.0,133.58280991735538
188.0,133.58280991735538
189.0,133.58280991735538
190.0,133.58280991735538
191.0,133.58280991735538
192.0,133.58280991735538
193.0,133.58280991735538
194.0,133.58280991735538
195.0,133.58280991735538
196.0,133.58280991735538
197.0,133.58280991735538
198.0,133.58280991735538
199.0,133.58280991735538
200.0,133.58280991735538
201.0,133.58280991735538
202.0,133.58280991735538
203.0,133.58280991735538
204.0,133.58280991735538
205.0,133.58280991735538
206.0,133.58280991735538
207.0,133.58280991735538
208.0,133.58280991735538
209.0,133.58280991735538
210.0,133.58280991735538
211.0,133.58280991735538
212.0,133.58280991735538
213.0,133.58280991735538
214.0,133.58280991735538
215.0,133.58280991735538
216.0,133.58280991735538
217.0,133.58280991735538
218.0,133.58280991735538
219.0,133.58280991735538
220.0,133.58280991735538
221.0,133.58280991735538
222.0,133.58280991735538
223.0,133.58280991735538
224.0,133.58280991735538
225.0,133.58280991735538
226.0,133.58280991735538
227.0,133.58280991735538
228.0,133.58280991735538
229.0,133.58280991735538
230.0,133.58280991735538
231.0,133.58280991735538
232.0,133.58280991735538
233.0,133.58280991735538
234.0,133.58280991735538
235.0,133.58280991735538
236.0,133.58280991735538
237.0,133.58280991735538
238.0,133.58280991735538
239.0,133.58280991735538
240.0,133.58280991735538
241.0,133.58280991735538
242.0,133.58280991735538
243.0,133.58280991735538
244.0,133.58280991735538
245.0,133.58280991735538
246.0,133.58280991735538
247.0,133.58280991735538
248.0,133.58280991735538
249.0,133.58280991735538
250.0,133.58280991735538
251.0,133.58280991735538
252.0,133.58280991735538
253.0,133.58280991735538
254.0,133.58280991735538
255.0,133.58280991735538
256.0,133.58280991735538
257.0,133.58280991735538
258.0,133.58280991735538
259.0,133.58280991735538
260.0,133.58280991735538
261.0,133.58280991735538
262.0,133.58280991735538
263.0,133.58280991735538
264.0,133.58280991735538
265.0,133.58280991735538
266.0,133.58280991735538
267.0,133.58280991735538
268.0,133.58280991735538
269.0,133.58280991735538
270.0,133.58280991735538
271.0,133.58280991735538
272.0,133.58280991735538
273.0,133.58280991735538
274.0,133.58280991735538
275.0,133.58280991735538
276.0,133.58280991735538
277.0,133.58280991735538
278.0,133.58280991735538
279.0,133.58280991735538
280.0,133.58280991735538
281.0,133.58280991735538
282.0,133.58280991735538
283.0,133.58280991735538
284.0,133.58280991735538
285.0,133.58280991735538
286.0,133.58280991735538
287.0,133.58280991735538
288.0,133.58280991735538
289.0,133.58280991735538
290.0,133.58280991735538
291.0,133.58280991735538
292.0,133.58280991735538
293.0,133.58280991735538
294.0,133.58280991735538
295.0,133.58280991735538
296.0,133.58280991735538
297.0,133.58280991735538
298.0,133.58280991735538
299.0,133.58280991735538
300.0,133.58280991735538
