"tick","Performance"
1.0,122.55076923076922
2.0,122.55076923076922
3.0,119.82943396226415
4.0,119.82943396226415
5.0,117.20888888888888
6.0,114.64363636363635
7.0,112.20857142857142
8.0,112.20857142857142
9.0,112.16857142857143
10.0,112.16857142857143
11.0,112.1285714285714
12.0,112.08857142857141
13.0,112.04857142857142
14.0,112.04857142857142
15.0,112.04857142857142
16.0,112.04857142857142
17.0,112.04857142857142
18.0,112.04857142857142
19.0,112.04857142857142
20.0,112.04857142857142
21.0,112.04857142857142
22.0,112.04857142857142
23.0,112.04857142857142
24.0,112.04857142857142
25.0,112.04857142857142
26.0,112.04857142857142
27.0,112.04857142857142
28.0,112.04857142857142
29.0,112.04857142857142
30.0,112.04857142857142
31.0,112.04857142857142
32.0,112.04857142857142
33.0,112.04857142857142
34.0,112.04857142857142
35.0,112.04857142857142
36.0,112.04857142857142
37.0,112.04857142857142
38.0,112.04857142857142
39.0,112.04857142857142
40.0,112.04857142857142
41.0,112.04857142857142
42.0,112.04857142857142
43.0,112.04857142857142
44.0,112.04857142857142
45.0,112.04857142857142
46.0,112.04857142857142
47.0,112.04857142857142
48.0,112.04857142857142
49.0,112.04857142857142
50.0,112.04857142857142
51.0,112.04857142857142
52.0,112.04857142857142
53.0,112.04857142857142
54.0,112.04857142857142
55.0,112.04857142857142
56.0,112.04857142857142
57.0,112.04857142857142
58.0,112.04857142857142
59.0,112.04857142857142
60.0,112.04857142857142
61.0,112.04857142857142
62.0,112.04857142857142
63.0,112.04857142857142
64.0,112.04857142857142
65.0,112.04857142857142
66.0,112.04857142857142
67.0,112.04857142857142
68.0,112.04857142857142
69.0,112.04857142857142
70.0,112.04857142857142
71.0,112.04857142857142
72.0,112.04857142857142
73.0,112.04857142857142
74.0,112.04857142857142
75.0,112.04857142857142
76.0,112.04857142857142
77.0,112.04857142857142
78.0,112.04857142857142
79.0,112.04857142857142
80.0,112.04857142857142
81.0,112.04857142857142
82.0,112.04857142857142
83.0,112.04857142857142
84.0,112.04857142857142
85.0,112.04857142857142
86.0,112.04857142857142
87.0,112.04857142857142
88.0,112.04857142857142
89.0,112.04857142857142
90.0,112.04857142857142
91.0,112.04857142857142
92.0,112.04857142857142
93.0,112.04857142857142
94.0,112.04857142857142
95.0,112.04857142857142
96.0,112.04857142857142
97.0,112.04857142857142
98.0,112.04857142857142
99.0,112.04857142857142
100.0,112.04857142857142
101.0,112.04857142857142
102.0,112.04857142857142
103.0,112.04857142857142
104.0,112.04857142857142
105.0,112.04857142857142
106.0,112.04857142857142
107.0,112.04857142857142
108.0,112.04857142857142
109.0,112.04857142857142
110.0,112.04857142857142
111.0,112.04857142857142
112.0,112.04857142857142
113.0,112.04857142857142
114.0,112.04857142857142
115.0,112.04857142857142
116.0,112.04857142857142
117.0,112.04857142857142
118.0,112.04857142857142
119.0,112.04857142857142
120.0,112.04857142857142
121.0,112.04857142857142
122.0,112.04857142857142
123.0,112.04857142857142
124.0,112.04857142857142
125.0,112.04857142857142
126.0,112.04857142857142
127.0,112.04857142857142
128.0,112.04857142857142
129.0,112.04857142857142
130.0,112.04857142857142
131.0,112.04857142857142
132.0,112.04857142857142
133.0,112.04857142857142
134.0,112.04857142857142
135.0,112.04857142857142
136.0,112.04857142857142
137.0,112.04857142857142
138.0,112.04857142857142
139.0,112.04857142857142
