"tick","Performance"
1.0,-20.0
2.0,-20.0
3.0,-20.0
4.0,-20.0
5.0,-20.0
6.0,-3.373333333333349
7.0,2.1822222222222223
8.0,-3.413333333333341
9.0,7.170000000000002
10.0,3.697777777777773
11.0,12.762105263157892
12.0,12.283636363636376
13.0,7.920000000000002
14.0,8.06285714285714
15.0,12.586666666666659
16.0,19.253333333333345
17.0,24.307096774193553
18.0,30.425454545454528
19.0,27.26857142857142
20.0,42.50666666666666
21.0,51.47567567567569
22.0,51.47567567567569
23.0,51.47567567567569
24.0,51.47567567567569
25.0,51.47567567567569
26.0,51.47567567567569
27.0,51.47567567567569
28.0,51.47567567567569
29.0,51.47567567567569
30.0,51.47567567567569
31.0,51.47567567567569
32.0,51.47567567567569
33.0,51.47567567567569
34.0,51.47567567567569
35.0,51.47567567567569
36.0,51.47567567567569
37.0,51.47567567567569
38.0,51.47567567567569
39.0,51.47567567567569
40.0,51.47567567567569
41.0,51.47567567567569
42.0,51.47567567567569
43.0,51.47567567567569
44.0,51.47567567567569
45.0,51.47567567567569
46.0,51.47567567567569
47.0,51.47567567567569
48.0,51.47567567567569
49.0,51.47567567567569
50.0,51.47567567567569
51.0,51.47567567567569
52.0,51.47567567567569
53.0,51.47567567567569
54.0,51.47567567567569
55.0,51.47567567567569
56.0,51.47567567567569
57.0,51.47567567567569
58.0,51.47567567567569
59.0,51.47567567567569
60.0,51.47567567567569
61.0,51.47567567567569
62.0,51.47567567567569
63.0,51.47567567567569
64.0,51.47567567567569
65.0,51.47567567567569
66.0,51.47567567567569
67.0,51.47567567567569
68.0,51.47567567567569
69.0,51.47567567567569
70.0,51.47567567567569
71.0,51.47567567567569
72.0,51.47567567567569
73.0,51.47567567567569
74.0,51.47567567567569
75.0,51.47567567567569
76.0,51.47567567567569
77.0,51.47567567567569
78.0,51.47567567567569
79.0,51.47567567567569
80.0,51.47567567567569
81.0,51.47567567567569
82.0,51.47567567567569
83.0,51.47567567567569
84.0,51.47567567567569
85.0,51.47567567567569
86.0,51.47567567567569
87.0,51.47567567567569
88.0,51.47567567567569
89.0,51.47567567567569
90.0,51.47567567567569
91.0,51.47567567567569
92.0,51.47567567567569
93.0,51.47567567567569
94.0,51.47567567567569
95.0,51.47567567567569
96.0,51.47567567567569
97.0,51.47567567567569
98.0,51.47567567567569
99.0,51.47567567567569
100.0,51.47567567567569
101.0,51.47567567567569
102.0,51.47567567567569
103.0,51.47567567567569
104.0,51.47567567567569
105.0,51.47567567567569
106.0,51.47567567567569
107.0,51.47567567567569
108.0,51.47567567567569
109.0,51.47567567567569
110.0,51.47567567567569
111.0,51.47567567567569
112.0,51.47567567567569
113.0,51.47567567567569
114.0,51.47567567567569
115.0,51.47567567567569
116.0,51.47567567567569
117.0,51.47567567567569
118.0,51.47567567567569
119.0,51.47567567567569
120.0,51.47567567567569
121.0,51.47567567567569
122.0,51.47567567567569
123.0,51.47567567567569
124.0,51.47567567567569
125.0,51.47567567567569
126.0,51.47567567567569
127.0,51.47567567567569
128.0,51.47567567567569
129.0,51.47567567567569
130.0,51.47567567567569
131.0,51.47567567567569
132.0,51.47567567567569
133.0,51.47567567567569
134.0,51.47567567567569
135.0,51.47567567567569
136.0,51.47567567567569
137.0,51.47567567567569
138.0,51.47567567567569
139.0,51.47567567567569
140.0,51.47567567567569
141.0,51.47567567567569
142.0,51.47567567567569
143.0,51.47567567567569
144.0,51.47567567567569
145.0,51.47567567567569
146.0,51.47567567567569
147.0,51.47567567567569
148.0,51.47567567567569
149.0,51.47567567567569
150.0,51.47567567567569
151.0,51.47567567567569
152.0,51.47567567567569
153.0,51.47567567567569
154.0,51.47567567567569
155.0,51.47567567567569
156.0,51.47567567567569
157.0,51.47567567567569
158.0,51.47567567567569
159.0,51.47567567567569
160.0,51.47567567567569
161.0,51.47567567567569
162.0,51.47567567567569
163.0,51.47567567567569
164.0,51.47567567567569
165.0,51.47567567567569
166.0,51.47567567567569
167.0,51.47567567567569
168.0,51.47567567567569
169.0,51.47567567567569
170.0,51.47567567567569
171.0,51.47567567567569
172.0,51.47567567567569
173.0,51.47567567567569
174.0,51.47567567567569
175.0,51.47567567567569
176.0,51.47567567567569
177.0,51.47567567567569
178.0,51.47567567567569
179.0,51.47567567567569
180.0,51.47567567567569
181.0,51.47567567567569
182.0,51.47567567567569
